name,price,stock,description,isArchived
Product 4746,339.27,144,Description du produit 4746,false
Product 4747,232.81,96,Description du produit 4747,false
Product 4748,173.24,183,Description du produit 4748,false
Product 4749,102.74,41,Description du produit 4749,false
Product 4750,380.85,160,Description du produit 4750,false
Product 4751,433.13,26,Description du produit 4751,false
Product 4752,270.49,188,Description du produit 4752,false
Product 4753,376.32,36,Description du produit 4753,false
Product 4754,205.25,0,Description du produit 4754,false
Product 4755,460.16,38,Description du produit 4755,false
Product 4756,146.53,143,Description du produit 4756,false
Product 4757,103.90,6,Description du produit 4757,false
Product 4758,470.13,56,Description du produit 4758,false
Product 4759,232.21,89,Description du produit 4759,false
Product 4760,500.97,5,Description du produit 4760,false
Product 4761,199.30,122,Description du produit 4761,false
Product 4762,406.57,121,Description du produit 4762,false
Product 4763,31.17,46,Description du produit 4763,false
Product 4764,349.57,26,Description du produit 4764,false
Product 4765,67.6,68,Description du produit 4765,false
Product 4766,429.50,97,Description du produit 4766,false
Product 4767,396.65,180,Description du produit 4767,false
Product 4768,463.1,128,Description du produit 4768,false
Product 4769,228.56,133,Description du produit 4769,false
Product 4770,478.7,174,Description du produit 4770,false
Product 4771,161.41,75,Description du produit 4771,false
Product 4772,480.25,150,Description du produit 4772,false
Product 4773,114.98,36,Description du produit 4773,false
Product 4774,199.22,90,Description du produit 4774,false
Product 4775,452.39,108,Description du produit 4775,false
Product 4776,304.21,49,Description du produit 4776,false
Product 4777,137.15,71,Description du produit 4777,false
Product 4778,155.58,122,Description du produit 4778,false
Product 4779,368.87,78,Description du produit 4779,false
Product 4780,320.63,19,Description du produit 4780,false
Product 4781,337.36,186,Description du produit 4781,false
Product 4782,430.52,107,Description du produit 4782,false
Product 4783,117.3,129,Description du produit 4783,false
Product 4784,237.64,69,Description du produit 4784,false
Product 4785,495.39,180,Description du produit 4785,false
Product 4786,368.77,153,Description du produit 4786,false
Product 4787,244.74,114,Description du produit 4787,false
Product 4788,450.13,76,Description du produit 4788,false
Product 4789,127.4,81,Description du produit 4789,false
Product 4790,38.23,25,Description du produit 4790,false
Product 4791,428.7,137,Description du produit 4791,false
Product 4792,331.94,127,Description du produit 4792,false
Product 4793,312.61,39,Description du produit 4793,false
Product 4794,196.47,74,Description du produit 4794,false
Product 4795,134.40,175,Description du produit 4795,false
Product 4796,430.90,41,Description du produit 4796,false
Product 4797,360.28,167,Description du produit 4797,false
Product 4798,248.85,136,Description du produit 4798,false
Product 4799,61.55,3,Description du produit 4799,false
Product 4800,241.25,104,Description du produit 4800,false
Product 4801,392.20,42,Description du produit 4801,false
Product 4802,493.81,128,Description du produit 4802,false
Product 4803,28.36,15,Description du produit 4803,false
Product 4804,161.42,97,Description du produit 4804,false
Product 4805,211.76,38,Description du produit 4805,false
Product 4806,358.38,111,Description du produit 4806,false
Product 4807,219.17,61,Description du produit 4807,false
Product 4808,189.80,160,Description du produit 4808,false
Product 4809,53.57,177,Description du produit 4809,false
Product 4810,302.56,178,Description du produit 4810,false
Product 4811,29.92,127,Description du produit 4811,false
Product 4812,289.13,72,Description du produit 4812,false
Product 4813,66.82,101,Description du produit 4813,false
Product 4814,202.42,104,Description du produit 4814,false
Product 4815,195.85,31,Description du produit 4815,false
Product 4816,141.6,150,Description du produit 4816,false
Product 4817,450.78,133,Description du produit 4817,false
Product 4818,75.52,43,Description du produit 4818,false
Product 4819,272.91,41,Description du produit 4819,false
Product 4820,165.98,22,Description du produit 4820,false
Product 4821,102.25,169,Description du produit 4821,false
Product 4822,334.51,107,Description du produit 4822,false
Product 4823,265.43,156,Description du produit 4823,false
Product 4824,90.12,153,Description du produit 4824,false
Product 4825,322.86,199,Description du produit 4825,false
Product 4826,329.89,47,Description du produit 4826,false
Product 4827,134.26,92,Description du produit 4827,false
Product 4828,266.82,74,Description du produit 4828,false
Product 4829,72.53,30,Description du produit 4829,false
Product 4830,309.43,157,Description du produit 4830,false
Product 4831,85.1,9,Description du produit 4831,false
Product 4832,356.90,90,Description du produit 4832,false
Product 4833,190.46,182,Description du produit 4833,false
Product 4834,327.90,134,Description du produit 4834,false
Product 4835,466.11,107,Description du produit 4835,false
Product 4836,195.77,17,Description du produit 4836,false
Product 4837,357.86,23,Description du produit 4837,false
Product 4838,44.47,14,Description du produit 4838,false
Product 4839,369.94,193,Description du produit 4839,false
Product 4840,140.63,160,Description du produit 4840,false
Product 4841,464.25,66,Description du produit 4841,false
Product 4842,320.33,74,Description du produit 4842,false
Product 4843,308.54,70,Description du produit 4843,false
Product 4844,146.4,33,Description du produit 4844,false
Product 4845,252.9,50,Description du produit 4845,false
Product 4846,379.24,156,Description du produit 4846,false
Product 4847,40.78,181,Description du produit 4847,false
Product 4848,468.85,66,Description du produit 4848,false
Product 4849,236.43,196,Description du produit 4849,false
Product 4850,180.12,124,Description du produit 4850,false
Product 4851,218.57,161,Description du produit 4851,false
Product 4852,449.21,152,Description du produit 4852,false
Product 4853,66.91,96,Description du produit 4853,false
Product 4854,222.25,199,Description du produit 4854,false
Product 4855,249.50,37,Description du produit 4855,false
Product 4856,259.78,117,Description du produit 4856,false
Product 4857,66.48,81,Description du produit 4857,false
Product 4858,87.96,103,Description du produit 4858,false
Product 4859,260.51,61,Description du produit 4859,false
Product 4860,248.25,102,Description du produit 4860,false
Product 4861,298.58,54,Description du produit 4861,false
Product 4862,104.27,108,Description du produit 4862,false
Product 4863,449.92,89,Description du produit 4863,false
Product 4864,364.1,149,Description du produit 4864,false
Product 4865,486.14,173,Description du produit 4865,false
Product 4866,269.88,59,Description du produit 4866,false
Product 4867,428.49,50,Description du produit 4867,false
Product 4868,423.5,140,Description du produit 4868,false
Product 4869,300.32,113,Description du produit 4869,false
Product 4870,25.67,133,Description du produit 4870,false
Product 4871,284.19,58,Description du produit 4871,false
Product 4872,324.10,90,Description du produit 4872,false
Product 4873,234.29,8,Description du produit 4873,false
Product 4874,253.72,152,Description du produit 4874,false
Product 4875,316.20,155,Description du produit 4875,false
Product 4876,409.20,47,Description du produit 4876,false
Product 4877,125.29,165,Description du produit 4877,false
Product 4878,238.44,77,Description du produit 4878,false
Product 4879,467.84,25,Description du produit 4879,false
Product 4880,231.18,113,Description du produit 4880,false
Product 4881,237.59,63,Description du produit 4881,false
Product 4882,360.93,178,Description du produit 4882,false
Product 4883,481.89,124,Description du produit 4883,false
Product 4884,218.29,127,Description du produit 4884,false
Product 4885,460.77,122,Description du produit 4885,false
Product 4886,255.59,117,Description du produit 4886,false
Product 4887,470.48,165,Description du produit 4887,false
Product 4888,236.70,49,Description du produit 4888,false
Product 4889,411.91,112,Description du produit 4889,false
Product 4890,19.92,177,Description du produit 4890,false
Product 4891,277.70,136,Description du produit 4891,false
Product 4892,445.22,163,Description du produit 4892,false
Product 4893,100.54,153,Description du produit 4893,false
Product 4894,319.54,183,Description du produit 4894,false
Product 4895,237.5,153,Description du produit 4895,false
Product 4896,110.71,97,Description du produit 4896,false
Product 4897,72.64,189,Description du produit 4897,false
Product 4898,284.67,10,Description du produit 4898,false
Product 4899,399.7,126,Description du produit 4899,false
Product 4900,102.8,108,Description du produit 4900,false
Product 4901,467.93,19,Description du produit 4901,false
Product 4902,84.3,177,Description du produit 4902,false
Product 4903,8.49,103,Description du produit 4903,false
Product 4904,56.52,162,Description du produit 4904,false
Product 4905,483.75,115,Description du produit 4905,false
Product 4906,131.12,39,Description du produit 4906,false
Product 4907,208.54,180,Description du produit 4907,false
Product 4908,122.27,127,Description du produit 4908,false
Product 4909,419.52,101,Description du produit 4909,false
Product 4910,241.94,55,Description du produit 4910,false
Product 4911,269.24,183,Description du produit 4911,false
Product 4912,226.8,90,Description du produit 4912,false
Product 4913,75.89,139,Description du produit 4913,false
Product 4914,452.22,147,Description du produit 4914,false
Product 4915,158.5,33,Description du produit 4915,false
Product 4916,134.96,183,Description du produit 4916,false
Product 4917,341.98,9,Description du produit 4917,false
Product 4918,174.46,160,Description du produit 4918,false
Product 4919,8.10,124,Description du produit 4919,false
Product 4920,193.77,61,Description du produit 4920,false
Product 4921,82.16,48,Description du produit 4921,false
Product 4922,419.96,165,Description du produit 4922,false
Product 4923,100.35,178,Description du produit 4923,false
Product 4924,23.77,163,Description du produit 4924,false
Product 4925,381.77,189,Description du produit 4925,false
